"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"793104441436020736","https://twitter.com/nandaka_furari/status/793104441436020736","ファイル上げるだけなら自サイトだけでやった方がいいかな。星もついてないから影響は特に無いだろうし。","2016-10-31 14:56 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"793103344726179840","https://twitter.com/nandaka_furari/status/793103344726179840","GitHubにあるやつ全消ししようかな。俺が扱うには早すぎたような気がする。便利ではあるんだけど、使い方がファイルアップローダーの域を出ないしこのままだとずっと出ないまま行きそうだし。ちゃんとバージョン管理を学ばないと雑なままだとどうにも。","2016-10-31 14:52 +0000","40.0","1.0","0.025","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"793089993338134529","https://twitter.com/nandaka_furari/status/793089993338134529","「投稿された写真をダウンロードしている」
え、いや、え？ https://t.co/d79VMUi3tm","2016-10-31 13:59 +0000","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"793089295540035585","https://twitter.com/nandaka_furari/status/793089295540035585","AntでIvy介してMarkdownをHTMLにできるっぽい。
https://t.co/iWRpr8XbMI","2016-10-31 13:56 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"793083859575463941","https://twitter.com/nandaka_furari/status/793083859575463941","Bash on Ubuntu on WindowsってBoWと略すらしい？のかな。","2016-10-31 13:35 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"792697946873614336","https://twitter.com/nandaka_furari/status/792697946873614336","ほんまけ。","2016-10-30 12:01 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"792649009181581313","https://twitter.com/nandaka_furari/status/792649009181581313","@nandaka_furari 連日地震があったらしい。","2016-10-30 08:47 +0000","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"792646789077700609","https://twitter.com/nandaka_furari/status/792646789077700609","イタリアでまた大きな地震なのか。","2016-10-30 08:38 +0000","56.0","2.0","0.03571428571428571","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"792365342739660800","https://twitter.com/nandaka_furari/status/792365342739660800","ほんまでっか。","2016-10-29 13:59 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"792360136127885312","https://twitter.com/nandaka_furari/status/792360136127885312","しかし両チームとも全体的な実力は拮抗していた印象だった。#日本シリーズ","2016-10-29 13:39 +0000","60.0","2.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
