"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"527815251555651584","https://twitter.com/nandaka_furari/status/527815251555651584","https://t.co/86PCnPvUJH
いつまで言われるんだろうなこれ","2014-10-30 13:32 +0000","55.0","4.0","0.07272727272727272","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527814685714677761","https://twitter.com/nandaka_furari/status/527814685714677761","https://t.co/QUcecZgGgE
確かに内側走ってるか","2014-10-30 13:30 +0000","71.0","1.0","0.014084507042253521","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527808524462477312","https://twitter.com/nandaka_furari/status/527808524462477312","えーと守備妨害？なのか？","2014-10-30 13:05 +0000","54.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527808259449552897","https://twitter.com/nandaka_furari/status/527808259449552897","ん、何？","2014-10-30 13:04 +0000","51.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527807690144108545","https://twitter.com/nandaka_furari/status/527807690144108545","サファテ…なんかやばそうな","2014-10-30 13:02 +0000","51.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527779291996491776","https://twitter.com/nandaka_furari/status/527779291996491776","さて、昨日、というか今日だけどまとめの続きやるかな","2014-10-30 11:09 +0000","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527776642546946048","https://twitter.com/nandaka_furari/status/527776642546946048","@sivawits 
審議拒否ってのはデマです。
「エボラ関連法案で民主が審議をストップは本当か？」
http://t.co/PGZP4cyL7W","2014-10-30 10:58 +0000","31.0","2.0","0.06451612903225806","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527776274383503361","https://twitter.com/nandaka_furari/status/527776274383503361","@clockrock4193 http://t.co/yKyz3cr2r5　これのことですか.. http://t.co/MscrY1cARC","2014-10-30 10:57 +0000","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527490984406310912","https://twitter.com/nandaka_furari/status/527490984406310912","はあ、寝よう
まとめはまた明日","2014-10-29 16:03 +0000","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527488755171467264","https://twitter.com/nandaka_furari/status/527488755171467264","@BUZZAP_JP @pianist_danna @Thin_ABARTH500 事後承諾になって申し訳ありません。ツイートを使わせていただきました。問題ありましたら対応しますのでご連絡ください。 http://t.co/PGZP4cyL7W","2014-10-29 15:54 +0000","38.0","1.0","0.02631578947368421","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527488426300289024","https://twitter.com/nandaka_furari/status/527488426300289024","@Fascist_n
ツイートを使わせていただきました。問題ありましたら対応しますのでご連絡ください。 http://t.co/PGZP4cyL7W","2014-10-29 15:53 +0000","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527488178161065984","https://twitter.com/nandaka_furari/status/527488178161065984","「エボラ関連法案で民主が審議をストップは本当か？」をトゥギャりました。 http://t.co/PGZP4cyL7W","2014-10-29 15:52 +0000","64.0","1.0","0.015625","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527472965076545536","https://twitter.com/nandaka_furari/status/527472965076545536","@Fascist_n そこらへんはたぶん大丈夫だと思います。作成したら、またその時、お知らせします。それと、だいぶお時間を頂戴してしまっているのですが、まだ、質問などでお手間を取らせてしまうかもしれません。その時はご容赦のほどを…。いろいろとありがとうございました。","2014-10-29 14:52 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527468273332260864","https://twitter.com/nandaka_furari/status/527468273332260864","@Fascist_n なるほど、わかりました。あと、お願いがあるのですがtogetterで「エボラ関連で民主が審議をストップは本当か？」という趣旨でFascist_nさんのツイートのまとめを作りたいのですがいいでしょうか。","2014-10-29 14:33 +0000","142.0","4.0","0.028169014084507043","1.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527466293285236736","https://twitter.com/nandaka_furari/status/527466293285236736","@Fascist_n あ、いえ、私の読解力の問題ですのでお気になさらずに。","2014-10-29 14:25 +0000","37.0","1.0","0.02702702702702703","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527466011952291840","https://twitter.com/nandaka_furari/status/527466011952291840","@Fascist_n 記事を探していたら、毎日のが見つかったのですが、
http://t.co/x4C1GsgBNY
このツイート
https://t.co/alQnknPJNf
でおっしゃっていた審議拒否というのはこれのことでしょうか。","2014-10-29 14:24 +0000","45.0","1.0","0.022222222222222223","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527464703904067585","https://twitter.com/nandaka_furari/status/527464703904067585","@Fascist_n すみません、さっき切り上げたのですが、再び質問させてください。「エボラ対策関連法案」が無関係というのはエボラと感染症改正法律案が関係ないということでしょうか。","2014-10-29 14:19 +0000","68.0","2.0","0.029411764705882353","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527460295862538242","https://twitter.com/nandaka_furari/status/527460295862538242","@Fascist_n なるほど、わかりました。お手数おかけしました。対応していただきありがとうございました。","2014-10-29 14:01 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527456829387730944","https://twitter.com/nandaka_furari/status/527456829387730944","@Fascist_n リプライありがとうございます。「元々は14日に審議入りする予定」だったということは、百田氏のツイート
https://t.co/l9VlPrU0oW
は特に間違っていないということでしょうか。","2014-10-29 13:48 +0000","124.0","10.0","0.08064516129032258","0.0","3.0","0.0","1.0","6.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527452718772670464","https://twitter.com/nandaka_furari/status/527452718772670464","https://t.co/BZJ1vYoT2L
あ、勝ったのか
見てなかった","2014-10-29 13:31 +0000","66.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527442678825230337","https://twitter.com/nandaka_furari/status/527442678825230337","韓国記事みてると君が代が国歌になったの最近とかいうのが多いんだけど…オリンピックとかで国歌斉唱のとき何流してたと思ってるんだろう。「ネトウヨ」レベルの記事ばっかてのは…","2014-10-29 12:51 +0000","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527441594257924097","https://twitter.com/nandaka_furari/status/527441594257924097","@Fascist_n @desPAiR0906 togetterで「エボラ関連で民主党が審議をストップは本当か？」という趣旨でツイートを使わせてもらいたいのですがよろしいでしょうか。","2014-10-29 12:47 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527438180190932992","https://twitter.com/nandaka_furari/status/527438180190932992","@Thin_ABARTH500 なるほど、ご意見拝聴しました。ただ、まだわからないことが多く、すべて賛同というわけにはいきませんでした。この問題は気になるのでこのあとも調べてみるつもりです。
長々、付き合ってもらってありがとうございました。機会があればまた是非。","2014-10-29 12:33 +0000","55.0","2.0","0.03636363636363636","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527432365321093120","https://twitter.com/nandaka_furari/status/527432365321093120","@Thin_ABARTH500 「日程的に見れば本来なら既に付託され審議入り」とのことですが、本来ならいつ審議入りするはずだったとお考えでしょうか。私なりに探してみてもいつ審議入りするはずだったのか、わかりませんでした。うちわは厚生労働委員会でとりあげられていないようです。","2014-10-29 12:10 +0000","199.0","4.0","0.020100502512562814","0.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527425569810444289","https://twitter.com/nandaka_furari/status/527425569810444289","http://t.co/7kQwaunriL
なんというかなぁ","2014-10-29 11:43 +0000","74.0","2.0","0.02702702702702703","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527417420940451840","https://twitter.com/nandaka_furari/status/527417420940451840","@minshu_kun わからないことが多いのでお尋ねしたいのですが、国会での審議の遅れが厚労委員会の審議に影響を与えることはあるのでしょうかでしょうか。","2014-10-29 11:11 +0000","227.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527409481521451008","https://twitter.com/nandaka_furari/status/527409481521451008","@Thin_ABARTH500 お返事ありがとうございます。私も詳しいことはわからないのですが、「ゴタゴタに巻き込まれて」というのは当てはまるのでしょうか？参院厚生労働委員会での審議は予定通りのスケジュールでは無いでしょうか。うちわよりエボラを優先しろというのはわかりますが…","2014-10-29 10:39 +0000","224.0","5.0","0.022321428571428572","0.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527403625723596801","https://twitter.com/nandaka_furari/status/527403625723596801","@Thin_ABARTH500 横レス失礼します。 http://t.co/qmnQAUWyRM
この記事によると「参院厚生労働委員会で十月末に審議入り」で現時点では特に遅れは無いように見えます。うちわなどで遅れているということは無いのではないでしょうか。","2014-10-29 10:16 +0000","205.0","1.0","0.004878048780487805","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527401041810046979","https://twitter.com/nandaka_furari/status/527401041810046979","http://t.co/qmnQAUWyRM
うーん
https://t.co/zSBDazP63v
審議は特に遅れてるってことはないってことでいいのか","2014-10-29 10:06 +0000","59.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527387794801319936","https://twitter.com/nandaka_furari/status/527387794801319936","@nandaka_furari すみません、buzzapの記事はもう載せてますね。 http://t.co/qRQBRkejhX","2014-10-29 09:13 +0000","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527385003441668097","https://twitter.com/nandaka_furari/status/527385003441668097","http://t.co/Tjo1Fkz2KJ
保守速報でデマではないかのように反論してますね
他のまとめサイトもデマじゃないって意見もとりあげてます.. http://t.co/LwZPwsMdOF","2014-10-29 09:02 +0000","69.0","4.0","0.057971014492753624","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527381321371250689","https://twitter.com/nandaka_furari/status/527381321371250689",".@kinoko123456 さんの「【デマ】エボラ対策で民主党が審議拒否をしていると2ch系まとめブログがデマを拡散中！【ハム速･保守速報】」をお気に入りにしました。 http://t.co/qHsQMdNwAL","2014-10-29 08:47 +0000","86.0","3.0","0.03488372093023256","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527381251380891648","https://twitter.com/nandaka_furari/status/527381251380891648","まとめを更新しました。「ハム速デマのテキトーなまとめ(ついでに痛いニュースも)」 http://t.co/N7KLO6f2hF","2014-10-29 08:47 +0000","54.0","2.0","0.037037037037037035","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527347166184878080","https://twitter.com/nandaka_furari/status/527347166184878080","https://t.co/Z91gLehJho
なかなか面白い","2014-10-29 06:32 +0000","56.0","4.0","0.07142857142857142","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527085692971536384","https://twitter.com/nandaka_furari/status/527085692971536384","ホークス勝ちか
https://t.co/RoWxIMFdxQ
何だったんだろう？","2014-10-28 13:13 +0000","141.0","4.0","0.028368794326241134","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"527069165492768771","https://twitter.com/nandaka_furari/status/527069165492768771","やっぱフィルダースチョイス？","2014-10-28 12:07 +0000","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526745181974835200","https://twitter.com/nandaka_furari/status/526745181974835200","https://t.co/akk1Rpikhk
でもそれだっていつ変わるか…","2014-10-27 14:40 +0000","83.0","6.0","0.07228915662650602","0.0","0.0","0.0","1.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526742990220300289","https://twitter.com/nandaka_furari/status/526742990220300289",".@7seneki さんの「オタク文化の否定は差別にはならないのか」をお気に入りにしました。 http://t.co/BFBjMmQt2W","2014-10-27 14:31 +0000","63.0","1.0","0.015873015873015872","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526723789032132608","https://twitter.com/nandaka_furari/status/526723789032132608","んーなんとかなりそう…？","2014-10-27 13:15 +0000","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526710857321816066","https://twitter.com/nandaka_furari/status/526710857321816066","これは違ったか…","2014-10-27 12:23 +0000","51.0","1.0","0.0196078431372549","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526702132238364672","https://twitter.com/nandaka_furari/status/526702132238364672","https://t.co/4R4iOOfrkf
これが参考になりそう？","2014-10-27 11:49 +0000","82.0","4.0","0.04878048780487805","0.0","1.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526685092337287168","https://twitter.com/nandaka_furari/status/526685092337287168","プロパティファイルを右クリックしたときに生データで編集とか開くとかできるようにしたいんだけど","2014-10-27 10:41 +0000","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526684402697269249","https://twitter.com/nandaka_furari/status/526684402697269249","プロパティファイルをUTF-8で編集できるものにしたいんだけど","2014-10-27 10:38 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526684155212341250","https://twitter.com/nandaka_furari/status/526684155212341250","うーむ、NetBeansのプラグイン作りたいんだけど、日本語情報無くて困る","2014-10-27 10:37 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526658096370700289","https://twitter.com/nandaka_furari/status/526658096370700289","https://t.co/Nq6kQ1PKWt
これも情緒法ってやつなのかな…","2014-10-27 08:54 +0000","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526322546098991104","https://twitter.com/nandaka_furari/status/526322546098991104","ああ、うん…
https://t.co/zIjJTpslSQ","2014-10-26 10:40 +0000","31.0","4.0","0.12903225806451613","0.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"526320880779935744","https://twitter.com/nandaka_furari/status/526320880779935744","NetBeansのプロジェクトフォルダ
http://t.co/vjRZ3Te0BR","2014-10-26 10:34 +0000","57.0","1.0","0.017543859649122806","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525869177521700864","https://twitter.com/nandaka_furari/status/525869177521700864",".@kamatamadai さんの「Java 8 HotSpot meeting #kanjava のまとめ」をお気に入りにしました。 http://t.co/oFJqqk23Cu","2014-10-25 04:39 +0000","54.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525636835519631360","https://twitter.com/nandaka_furari/status/525636835519631360","いや、普通にうまくいくな。プラグインインストールしてからNetBeans再起動しなかったのが悪かったのか","2014-10-24 13:16 +0000","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525636476898250752","https://twitter.com/nandaka_furari/status/525636476898250752","ファイルの実行からするとうまくいく…？","2014-10-24 13:14 +0000","43.0","1.0","0.023255813953488372","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525633569524174852","https://twitter.com/nandaka_furari/status/525633569524174852","SMバーいまだにトレンドに残ってる","2014-10-24 13:03 +0000","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525632051404230658","https://twitter.com/nandaka_furari/status/525632051404230658","NetBeansでGAEを試してみようとしたが…起動はできても停止できない。どうすればいいのか…","2014-10-24 12:57 +0000","54.0","1.0","0.018518518518518517","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525284861590786050","https://twitter.com/nandaka_furari/status/525284861590786050","https://t.co/4kA5DqOjTf
SMバーなんて、ていう文脈で言ったのかどうか気になるなー","2014-10-23 13:57 +0000","79.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525256947197431808","https://twitter.com/nandaka_furari/status/525256947197431808","厳しいんだな…","2014-10-23 12:06 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"525256823423524865","https://twitter.com/nandaka_furari/status/525256823423524865",".@MxIxTxBx さんの「イギリスで日本製成人漫画が断罪された件と同国の表現規制の実態について」をお気に入りにしました。 http://t.co/W6TVHGgpXs","2014-10-23 12:06 +0000","79.0","3.0","0.0379746835443038","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"524199181368315904","https://twitter.com/nandaka_furari/status/524199181368315904","http://t.co/JD6GO4Z0vQ#load(Reader reader)てのでもいいのだけど…なんにせよ、素のResourceBundleがUTF-8のファイルに対応できないのはどうにも","2014-10-20 14:03 +0000","65.0","1.0","0.015384615384615385","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
