"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"747005552434122752","https://twitter.com/nandaka_furari/status/747005552434122752","@so_blue_girl__ 我が町が！！！","2016-06-26 09:56 +0000","124.0","11.0","0.08870967741935484","0.0","0.0","1.0","2.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"747001629518397440","https://twitter.com/nandaka_furari/status/747001629518397440","代表辞めるって話か。でもホンネはやはり…？ https://t.co/Ugt5Ax5g6p","2016-06-26 09:40 +0000","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746998276025552900","https://twitter.com/nandaka_furari/status/746998276025552900","フラグ…。いや待て、ホントは政治家辞めたいというサイン？ https://t.co/EjYVPFLJr3","2016-06-26 09:27 +0000","46.0","1.0","0.021739130434782608","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746890349390397440","https://twitter.com/nandaka_furari/status/746890349390397440",".@name_over さんの「イギリスがEU離脱したりそこに円が巻き込まれたりの流れ」をお気に入りにしました。 https://t.co/CWUJoONe8q","2016-06-26 02:18 +0000","98.0","5.0","0.05102040816326531","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746713604980801539","https://twitter.com/nandaka_furari/status/746713604980801539","寝るか。明日こそは何かコード書きたい。","2016-06-25 14:36 +0000","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746705429254705153","https://twitter.com/nandaka_furari/status/746705429254705153",".@kintoki_naruto さんの「イギリス情勢を受けてTwitter民が予測する大川隆法が降ろしそうなものまとめ」をお気に入りにしました。 https://t.co/yMB0oq1yqF","2016-06-25 14:03 +0000","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746703323483377664","https://twitter.com/nandaka_furari/status/746703323483377664","自民は自民で今でもミンスガーって言うのどうなんだと思う。 https://t.co/eBG7C2LjpT","2016-06-25 13:55 +0000","62.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746699074779250688","https://twitter.com/nandaka_furari/status/746699074779250688","他人事じゃないな。日本と共通する…。 https://t.co/4bWWNGP4HI","2016-06-25 13:38 +0000","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746690785630789633","https://twitter.com/nandaka_furari/status/746690785630789633","二大政党環境は危うい、か？どうか。","2016-06-25 13:05 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746689833901264896","https://twitter.com/nandaka_furari/status/746689833901264896","ゲームするよりイギリスの話をツイッターで見てる方が面白いことに気がついた。","2016-06-25 13:01 +0000","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"746669698570326016","https://twitter.com/nandaka_furari/status/746669698570326016","そういえばアメリカもイギリスも英語圏の国が何かボロボロになりつつあるように見えるが、グローバリズムの負の面を多く引き寄せたからなのだろうか。","2016-06-25 11:41 +0000","38.0","2.0","0.05263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
