"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"545515072697532418","https://twitter.com/nandaka_furari/status/545515072697532418","知的レベルがどうとか言って自分の知的レベルの低さを見せつけるのって自覚できないものなんですかね。 http://t.co/CdzR4pRZQ1","2014-12-18 09:45 +0000","74.0","3.0","0.04054054054054054","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"545513487032537088","https://twitter.com/nandaka_furari/status/545513487032537088",".@fire_good さんの「田中龍作氏「アキバ、AKB48カフェ、ガンダムカフェ…安倍首相の知的レベルにはふさわしい場所」」をお気に入りにしました。 http://t.co/NUPANGw4aI","2014-12-18 09:38 +0000","154.0","5.0","0.032467532467532464","0.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"544452739753725952","https://twitter.com/nandaka_furari/status/544452739753725952","https://t.co/jcaSaTdSwC
割と最近のやつだったような
こういうのも載るのか","2014-12-15 11:23 +0000","72.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"543385881495613443","https://twitter.com/nandaka_furari/status/543385881495613443","https://t.co/mHRKh46ZJ9
おいおい人を選べよ…って注意する人いないのかね","2014-12-12 12:44 +0000","79.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"542974949502099456","https://twitter.com/nandaka_furari/status/542974949502099456","ぺヤング…まあ画像が衝撃的だったし…","2014-12-11 09:31 +0000","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"541184092914454528","https://twitter.com/nandaka_furari/status/541184092914454528","アメリカ共和党はどういう反応なんだろう
イランのイスラム国空爆","2014-12-06 10:55 +0000","82.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"541181066384404483","https://twitter.com/nandaka_furari/status/541181066384404483","https://t.co/8HlvarmeoB
この話はちょっと前にあったのか","2014-12-06 10:43 +0000","76.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"541180562946269185","https://twitter.com/nandaka_furari/status/541180562946269185","https://t.co/9e4ivKYkb6
ほー、どうなるんだろう
地上軍は投入されたりしないんだろうか","2014-12-06 10:41 +0000","73.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"540122170903388160","https://twitter.com/nandaka_furari/status/540122170903388160","https://t.co/QGJ4pfE4DB
こういう人の本が売れちゃうんだから…
そういや小4のなりすましに怒ってた人はこれにはどう思うのか。","2014-12-03 12:35 +0000","74.0","3.0","0.04054054054054054","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539736900341202944","https://twitter.com/nandaka_furari/status/539736900341202944",".@sexxor_asset さんの「『【正論】カンニング竹山氏「福島の放射能汚染は深刻。 復興なんて程遠いのが現実」』で迷惑する本人」をお気に入りにしました。 http://t.co/Hh61MCJ812","2014-12-02 11:04 +0000","81.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539736120729157633","https://twitter.com/nandaka_furari/status/539736120729157633",".@sayokaina さんの「朝ナマ出演中止問題で上杉隆さん「荻上チキさんが一生懸命自分に圧力がかかったと言ってますが全然違います」」をお気に入りにしました。 http://t.co/EgnklUDzLq","2014-12-02 11:01 +0000","105.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539701386443620352","https://twitter.com/nandaka_furari/status/539701386443620352","https://t.co/rJTqSrWbN6
こんなことやってて支持者増えると思ってんのかなぁ","2014-12-02 08:43 +0000","219.0","7.0","0.0319634703196347","2.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539423489791250432","https://twitter.com/nandaka_furari/status/539423489791250432","20万人を強制連行ってのがアレってのあるとしても","2014-12-01 14:19 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539419534919090176","https://twitter.com/nandaka_furari/status/539419534919090176","そういやナチスのユダヤ人虐殺を否定する言説の根拠に戦争中にそんな手間のかかることをするはずがないってのがあったの思い出した。","2014-12-01 14:03 +0000","76.0","1.0","0.013157894736842105","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539419042189033473","https://twitter.com/nandaka_furari/status/539419042189033473","@renya_mutaguchi おもしろい記事があったので閣下のコメント読みたいです。
マイケル・ヨン氏の記事の日本語訳(二カ国語)
http://t.co/yW5y7CVuX5
特に「日本人は軍事戦略を立てることに長けていた」ってところを。","2014-12-01 14:01 +0000","35.0","3.0","0.08571428571428572","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539417031217385472","https://twitter.com/nandaka_furari/status/539417031217385472","スマホの川流れ - 悪質バイラルメディアにはどう対処すべき？　BUZZNEWSをフルボッコにしてみた - Yahoo!スマホガイド http://t.co/ZMKstr3nzs #kawanagare","2014-12-01 13:53 +0000","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539400304886685697","https://twitter.com/nandaka_furari/status/539400304886685697","https://t.co/pHHXAmTicj
""米軍と連合軍の攻撃がのど元まで迫ってきているのに、日本軍の将軍たちが貴重な資源を女性の強制連行に費やすはずが無い。彼らは戦争の真っ最中だった。春休み中だったわけではない。""
牟田口閣下の意見が聞きたい。","2014-12-01 12:47 +0000","113.0","1.0","0.008849557522123894","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539376753085390848","https://twitter.com/nandaka_furari/status/539376753085390848","Twitterに幸福の科学の広告が
金持ってんだね","2014-12-01 11:13 +0000","68.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539364651973087232","https://twitter.com/nandaka_furari/status/539364651973087232","https://t.co/OfX9XrYOKu
ノアは腐女子だった…？","2014-12-01 10:25 +0000","46.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"539040319220637696","https://twitter.com/nandaka_furari/status/539040319220637696","@kororikyun 悪法なんて言葉見つからないんですが。","2014-11-30 12:56 +0000","91.0","7.0","0.07692307692307693","0.0","0.0","0.0","3.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536898561690984448","https://twitter.com/nandaka_furari/status/536898561690984448","https://t.co/lX7UZbyBHG
放射脳「奇形だ！」","2014-11-24 15:06 +0000","61.0","1.0","0.01639344262295082","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536894787622678529","https://twitter.com/nandaka_furari/status/536894787622678529",".@a_nightbreed さんの「#どうして解散するんですか を巡るタイムライン」をお気に入りにしました。 http://t.co/uKxCH0BdzT","2014-11-24 14:51 +0000","65.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536399639583281152","https://twitter.com/nandaka_furari/status/536399639583281152","テレビで某皇族芸人が出てたけど…いつかコンス取り上げて笑わせてくれないかなー","2014-11-23 06:03 +0000","79.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536177063439253505","https://twitter.com/nandaka_furari/status/536177063439253505","例のサイト、消えない…というかなんとなく非表示にならないの、JSにミスがあってうまく動いてないんだろうか。コードみてもeval使って難読化してるっぽくてよく分からない。","2014-11-22 15:19 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536155435254824960","https://twitter.com/nandaka_furari/status/536155435254824960",".@a_nightbreed さんの「#どうして解散するんですか 宴の始末編」をお気に入りにしました。 http://t.co/KTLQ03TKiI","2014-11-22 13:53 +0000","117.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536154479943352320","https://twitter.com/nandaka_furari/status/536154479943352320","余震連続してるらしいけど、短期間で余震て結構あることなの。","2014-11-22 13:49 +0000","54.0","1.0","0.018518518518518517","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536152620721647617","https://twitter.com/nandaka_furari/status/536152620721647617","地震被害はどのくらい","2014-11-22 13:42 +0000","101.0","1.0","0.009900990099009901","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536146659848114176","https://twitter.com/nandaka_furari/status/536146659848114176","https://t.co/6kB4QHr92M
業者に頼んだわけじゃないのか…？","2014-11-22 13:18 +0000","69.0","3.0","0.043478260869565216","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536144251575226368","https://twitter.com/nandaka_furari/status/536144251575226368","そういや百田氏も候補かな。","2014-11-22 13:08 +0000","58.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536142784655147009","https://twitter.com/nandaka_furari/status/536142784655147009","https://t.co/PRl7UUjbeo
JSで消してもHTML自体は残るんじゃ…？何の意味が。","2014-11-22 13:02 +0000","68.0","1.0","0.014705882352941176","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536138878646640640","https://twitter.com/nandaka_furari/status/536138878646640640","https://t.co/L6wRNzxVJP
これで11月のカレンダーは見事埋まったわけだ。","2014-11-22 12:47 +0000","52.0","1.0","0.019230769230769232","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536138155477319680","https://twitter.com/nandaka_furari/status/536138155477319680","https://t.co/eLyuJ3wtuU
ああ、もうバラしちゃったのね。蓮舫さんや民主くんはどうするのかな。ちゃんと対応しないと支持者もげんなりすると思うんだけど。","2014-11-22 12:44 +0000","207.0","7.0","0.033816425120772944","1.0","0.0","0.0","1.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536132769709977600","https://twitter.com/nandaka_furari/status/536132769709977600","https://t.co/4lxmUQHoUp
いまさら乗っかるとかリテラシーなさ過ぎて…助言する人いないのかな。","2014-11-22 12:23 +0000","124.0","5.0","0.04032258064516129","0.0","0.0","1.0","0.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536132555980816386","https://twitter.com/nandaka_furari/status/536132555980816386","@renho_sha それ詐称サイトですよ。
小4『どうして解散するの？サイトつくったからおしえて』民主くん『天才少年現る！』→仕込み臭すぎて炎上
http://t.co/Irkg41cmz3","2014-11-22 12:22 +0000","270.0","6.0","0.022222222222222223","0.0","0.0","0.0","0.0","4.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536131595741040640","https://twitter.com/nandaka_furari/status/536131595741040640",".@memotarou2 さんの「【プロの犯行をプロが解説】フォントオタクな4.5Pさんによる「どうして解散するんですか」分析結果。」をお気に入りにしました。 http://t.co/P7QDSQIu2H","2014-11-22 12:18 +0000","42.0","1.0","0.023809523809523808","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536117956996919296","https://twitter.com/nandaka_furari/status/536117956996919296","小4サイト作った業者の方、サイト作成の本出してくれないかな。よく分かるAWSの利用方法とか、サイト作成の流れとかコツとか無茶振りする客にどう応えるかとかが凝縮されたのめっちゃ読みたい。絶対参考になると思う。","2014-11-22 11:24 +0000","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536107372389740544","https://twitter.com/nandaka_furari/status/536107372389740544","https://t.co/Xm7BAYTvCC
ネトウヨの人権意識とどう違うのやら","2014-11-22 10:42 +0000","50.0","9.0","0.18","0.0","0.0","0.0","2.0","5.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536081200717123584","https://twitter.com/nandaka_furari/status/536081200717123584","https://t.co/A3tSXLagcs
そのうち貧乏人から選挙権取り上げろぐらいいいそう。","2014-11-22 08:58 +0000","37.0","6.0","0.16216216216216217","0.0","1.0","0.0","0.0","3.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536066794092363776","https://twitter.com/nandaka_furari/status/536066794092363776","https://t.co/fJs3PIrU0s
まだ言い張るのか。まあどこまで粘るか見ものだな。","2014-11-22 08:00 +0000","80.0","5.0","0.0625","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536063433028808704","https://twitter.com/nandaka_furari/status/536063433028808704","無能な味方が付いてもろくなことにならないって民主くんも民主党も意識しといたほうがいいね。特に民主くんアレなアカウントをリツイートしたりするの見苦しいからやめてほしい。 http://t.co/Ge6rIeQg0s","2014-11-22 07:47 +0000","58.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536055498676518912","https://twitter.com/nandaka_furari/status/536055498676518912",".@gologoro13 さんの「謎ドメインはwhoisする。それは世界の鉄則…」をお気に入りにしました。 http://t.co/0asJH4lix5","2014-11-22 07:16 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536053139078516737","https://twitter.com/nandaka_furari/status/536053139078516737","で、自称小学4年生の中の人は判明したってことでいいのか","2014-11-22 07:06 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536050161080745986","https://twitter.com/nandaka_furari/status/536050161080745986","https://t.co/EOyuc1PiTt
きゅうべえなんとかもひどかった記憶","2014-11-22 06:54 +0000","34.0","2.0","0.058823529411764705","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536038231620321281","https://twitter.com/nandaka_furari/status/536038231620321281","何で小学4年生を詐称するのか…そっちのほうが話題になると思ったから？","2014-11-22 06:07 +0000","169.0","1.0","0.005917159763313609","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536033554459656193","https://twitter.com/nandaka_furari/status/536033554459656193","ところであのカウンターは何をカウントしてるんだろうか？ http://t.co/XyuZxuLaLF","2014-11-22 05:48 +0000","36.0","1.0","0.027777777777777776","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536028988942995457","https://twitter.com/nandaka_furari/status/536028988942995457","@condotti ユダヤ人に成りすます日本人とかもいますし普通に日本人じゃないですかね。 http://t.co/STtlvbNQ63","2014-11-22 05:30 +0000","44.0","3.0","0.06818181818181818","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"536026724035612673","https://twitter.com/nandaka_furari/status/536026724035612673",".@gologoro13 さんの「小4『どうして解散するの？サイトつくったからおしえて』民主くん『天才少年現る！』→仕込み臭すぎて炎上」をお気に入りにしました。 http://t.co/Irkg41cmz3","2014-11-22 05:21 +0000","39.0","1.0","0.02564102564102564","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"535426824793100288","https://twitter.com/nandaka_furari/status/535426824793100288","ほしいものリストにすでにいくつか入れてた。","2014-11-20 13:37 +0000","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"535424452092125184","https://twitter.com/nandaka_furari/status/535424452092125184","他にも8に対応してるやつあるから買わなきゃ、か。","2014-11-20 13:28 +0000","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"535423990936784896","https://twitter.com/nandaka_furari/status/535423990936784896","@kis なるほど、ぜひ買って勉強させてもらいます。","2014-11-20 13:26 +0000","18.0","2.0","0.1111111111111111","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"535422636294017024","https://twitter.com/nandaka_furari/status/535422636294017024","@kis 第4版はJava SE 8に対応しているんでしょうか。","2014-11-20 13:21 +0000","19.0","1.0","0.05263157894736842","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"534717881318002688","https://twitter.com/nandaka_furari/status/534717881318002688","http://t.co/Op442p3HXw
GroovyServか。
良さそう？","2014-11-18 14:40 +0000","254.0","5.0","0.01968503937007874","1.0","0.0","0.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"534697935305330688","https://twitter.com/nandaka_furari/status/534697935305330688","https://t.co/9ICpYbk1az
意外に使われてるものなのか","2014-11-18 13:21 +0000","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"534690928221380608","https://twitter.com/nandaka_furari/status/534690928221380608","うん、動いた。まあここからか。","2014-11-18 12:53 +0000","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"534689866257137665","https://twitter.com/nandaka_furari/status/534689866257137665","http://t.co/wtyqVaaWTs
ふむ…","2014-11-18 12:49 +0000","42.0","2.0","0.047619047619047616","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"534650020071370752","https://twitter.com/nandaka_furari/status/534650020071370752","https://t.co/RrFGWKbfWQ
以前女性の人が女児を盗撮したってことがあったの思い出した。","2014-11-18 10:11 +0000","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"534321969957597185","https://twitter.com/nandaka_furari/status/534321969957597185","https://t.co/C87Jhstj4q
うへぇ、よくできてる。ランダムな奴だけじゃなくて単語もあるのはこういう理由なのか","2014-11-17 12:27 +0000","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"532513716915302400","https://twitter.com/nandaka_furari/status/532513716915302400","アース・スター、デジタル版に移行で…ってどうしても不安が。","2014-11-12 12:42 +0000","64.0","1.0","0.015625","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
